LAT	LON	CODE	Synch_CHANGE	ColSD
43.75	-103.35	sd011	0.082524454	#41AE76
44.13	-121.83	or086	0.082588915	#41AE76
49.15	20.02	svk004	0.082626274	#41AE76
33.45	-5.03	morc011	0.082707956	#41AE76
27.42	90.97	bt009	0.082740586	#41AE76
-34.92	-70.7	chil001	0.082774357	#41AE76
34.17	-116.97	ca549	0.083019788	#41AE76
63.12	13.33	swed326	0.083021839	#41AE76
66.22	165.42	russ088w	0.08306592	#41AE76
47.27	8.56	swit335	0.083107578	#41AE76
33.68	-93.87	ar039	0.083178523	#41AE76
40.4	-105.67	co547	0.083192682	#41AE76
29.05	81.5	nepa040	0.083324789	#41AE76
41.33	-122.52	ca523	0.083423179	#41AE76
-43.12	171.72	newz040	0.083426859	#41AE76
46.83	-121.75	wa112	0.083457665	#41AE76
46.17	-121.5	wa106	0.083579973	#41AE76
61.35	-120.8	cana305	0.083600824	#41AE76
33.73	-95.08	tx003	0.083637809	#41AE76
37.07	-106.18	co046	0.083669016	#41AE76
37.35	-112.13	ut524	0.083721243	#41AE76
46.15	7.2167	swit321	0.083743971	#41AE76
-40.72	-71.55	arge126	0.083753781	#41AE76
46.13	7.18	swit137	0.083809551	#41AE76
40.1	-120.63	ca674	0.083831842	#41AE76
54.75	23.6	lith005	0.083961925	#41AE76
39.1	-120.27	ca559	0.08398113	#41AE76
36.42	-89.37	tn010	0.084029334	#41AE76
57.7	-105.27	cana078	0.08404481	#41AE76
32.2	-110.55	az546	0.084069405	#41AE76
44.45	-72.86	vt007	0.084163583	#41AE76
27.59	99.29	chin038	0.084188594	#41AE76
47.83	-121	wa100	0.08419858	#41AE76
37.12	-91.5	mo003	0.084323231	#41AE76
45.15	-120.12	or001	0.084474219	#41AE76
68.65	31.67	russ182	0.084490557	#41AE76
49.18	12.65	germ058	0.084553046	#41AE76
67.47	167.67	russ126w	0.084619408	#41AE76
38.97	-77.2	va007	0.084635221	#41AE76
46.32	7.56	swit364	0.084705372	#41AE76
37.72	-120.42	ca616	0.08477452	#41AE76
47.47	7.17	swit213	0.084824627	#41AE76
42.73	0.78	spai051	0.084840377	#41AE76
38	-120.61	ca655	0.085137303	#41AE76
44.45	-72.85	vt008	0.085174756	#41AE76
63.02	31.43	finl002	0.085275549	#41AE76
-41.58	146	ausl001	0.08534011	#41AE76
65	-147.65	ak133	0.085408793	#41AE76
44.13	-73.75	ny010	0.085427596	#41AE76
68.92	28.48	finl047	0.08545549	#41AE76
46.47	7.85	swit293	0.085534462	#41AE76
-39.25	174.08	newz060	0.085548056	#41AE76
58.62	-93.8	cana271	0.085607029	#41AE76
62.17	44.42	russ052w	0.085617972	#41AE76
37.97	-92.75	mo027	0.085633895	#41AE76
56.63	-119.62	cana344	0.085677895	#41AE76
41.3	-89	il008	0.085716816	#41AE76
49.75	-97.15	cana190	0.085741339	#41AE76
67.22	-150.27	ak079	0.085756898	#41AE76
44.33	-73.9	ny013	0.085769298	#41AE76
48.72	-113.65	mt117	0.085777773	#41AE76
37	-91.18	mo071	0.085778732	#41AE76
65	-147.66	ak134	0.085793821	#41AE76
38.92	-114.32	nv520	0.085960417	#41AE76
46.15	7.22	swit320	0.086105912	#41AE76
63.58	148.28	russ111w	0.086164527	#41AE76
49.87	-118.85	cana150	0.08631116	#41AE76
46.28	-96.6	mn029	0.086347346	#41AE76
39.57	-120.28	ca677	0.086354316	#41AE76
-43.08	171.7	newz026	0.086371055	#41AE76
42.82	-73.99	ny037	0.086543792	#41AE76
34.93	32.87	cypr001	0.08658352	#41AE76
34.47	-78.12	nc11	0.08661135	#41AE76
-40.07	175.98	newz062	0.086649827	#41AE76
49.2	12.38	germ057	0.086694538	#41AE76
49.78	-117.17	cana114	0.08685856	#41AE76
40.27	-1.93	spai046	0.086995857	#41AE76
41.22	-74.92	pa003	0.087011728	#41AE76
43.6	-101.12	sd005	0.087057941	#41AE76
52.87	-117.98	cana449	0.087104924	#41AE76
48.42	-120.4	wa009	0.08714805	#41AE76
31.7	-110.87	az526	0.087238504	#41AE76
37.47	-112.1	ut522	0.087272786	#41AE76
47.85	7.78	germ053w	0.08740296	#41AE76
37.6	-112.15	ut513	0.087416261	#41AE76
39.42	-114.65	nv037	0.087437569	#41AE76
37.07	-91.12	mo073	0.087573377	#41AE76
45.28	-100.73	sd020	0.087749644	#41AE76
53.86	-72.41	cana458	0.087785496	#41AE76
39.33	-2.42	spai056	0.08780802	#41AE76
37.65	-111.97	ut518	0.087885324	#41AE76
47.2975	7.9597	swit367	0.087903388	#41AE76
32.53	-4.92	morc021	0.087939262	#41AE76
64.25	53.57	russ061w	0.088141994	#41AE76
33.9	-108.92	nm010	0.088272499	#41AE76
62.48	-114.37	cana286	0.088433237	#41AE76
61.37	30.9	russ081w	0.088533307	#41AE76
39.38	-105.17	co601	0.08862043	#41AE76
43.72	86.72	chin013	0.088648918	#41AE76
30.32	-96.63	tx021	0.088681276	#41AE76
48.68	-120.63	wa068	0.088735163	#41AE76
38	-78.42	va019	0.088765788	#41AE76
41.77	-74.17	ny028	0.089151758	#41AE76
39.55	-105.27	co611	0.089180908	#41AE76
-36.97	174.57	newz085	0.08918772	#41AE76
46.48	7.21	swit324	0.089288824	#41AE76
51.4333	8.1167	germ211	0.089314049	#41AE76
46.24	6.27	swit264	0.089348868	#41AE76
44.48	-103.68	sd010	0.089523262	#41AE76
32.42	-5.33	morc022	0.089536168	#41AE76
-39.53	175.73	newz066	0.089575206	#41AE76
44.67	-121.83	or069	0.089602157	#41AE76
48	-123.42	wa123	0.089739757	#41AE76
38.95	-104.95	co531	0.089798502	#41AE76
53.93	23.72	lith016	0.089801558	#41AE76
46.55	8.82	swit190	0.08980577	#41AE76
61.17	-117.37	cana047	0.089871328	#41AE76
46.23	6.29	swit262	0.089879255	#41AE76
50.98	-121.72	cana237	0.089952065	#41AE76
44.33	-68.3	me035	0.090017351	#41AE76
47.83	-123.52	wa118	0.090046133	#41AE76
42.38	-94.08	ia027	0.090068685	#41AE76
64.92	42.5	russ039w	0.090136812	#41AE76
66.87	65.63	russ022w	0.090359634	#41AE76
46.01	8.86	swit304	0.090373375	#41AE76
44.43	-116.08	id007	0.090437441	#41AE76
38.98	-77.23	md008	0.090651454	#41AE76
49.23	20.08	pola034	0.090768367	#41AE76
35.45	-85.57	tn009	0.090802876	#41AE76
52.35	-2.73	brit010	0.09085806	#41AE76
37.25	-91.27	mo050	0.090969215	#41AE76
48.25	-118.75	wa007	0.091005123	#41AE76
56.23	-67.72	cana061	0.091098562	#41AE76
61.2	-120	cana296	0.091100951	#41AE76
51.8	-1.12	brit4	0.091139797	#41AE76
45.42	-111.27	mt104	0.091306493	#41AE76
70.27	103.52	russ160w	0.0913236	#41AE76
56.33	114.67	russ158w	0.091643248	#41AE76
-36.2	175.43	newz083	0.091656703	#41AE76
43.6	90.22	chin035	0.091667289	#41AE76
31.12	97.03	chin046	0.091863218	#41AE76
37.16	-91.04	mo066	0.091863218	#41AE76
39.58	-111.33	ut510	0.091906015	#41AE76
46.33	7.63	swit118	0.091917728	#41AE76
67.9	20.1	swed331	0.091953062	#41AE76
67.45	-154.05	ak032	0.092061731	#41AE76
-42.77	146.07	ausl005	0.092103916	#41AE76
45.57	9.28	ital018	0.092172326	#41AE76
35.5	-82.63	nc020	0.092211877	#41AE76
46.17	-121.5	wa108	0.092266302	#41AE76
-39.35	175.48	newz012	0.092327796	#41AE76
-40.08	176	newz018	0.092535964	#41AE76
46.43	9.78	swit275	0.092555557	#41AE76
42.03	-2.7	spai006	0.092918595	#41AE76
44.1	7.47	fran046	0.092998036	#41AE76
38.5	-92.12	mo021	0.09305218	#41AE76
37.63	22.28	gree004	0.093092301	#41AE76
39.83	71.5	kyrg011	0.093159407	#41AE76
47.98	-123.47	wa032	0.093193422	#41AE76
48.72	-120.65	wa024	0.09331841	#41AE76
35.82	-106.57	nm558	0.093337006	#41AE76
61.33	-145.25	ak011	0.093378246	#41AE76
37.18	-91.04	mo068	0.093378577	#41AE76
42.15	79.45	kyrg015	0.093500727	#41AE76
48.73	-120.9	wa046	0.093545813	#41AE76
36.2	-84	tn031	0.093627228	#41AE76
39.02	-108.23	co631	0.093779917	#41AE76
39.02	-108.23	co650	0.093779917	#41AE76
64.8	-141.2	ak126	0.093895983	#41AE76
-45	-71.5	arge037	0.093919004	#41AE76
69.5	-127.83	cana320	0.093978056	#41AE76
34.88	-111.82	az517	0.0940368	#41AE76
47.2	-120.28	wa038	0.09427783	#41AE76
63.43	43.55	russ044w	0.0942952	#41AE76
66.08	77.68	russ033w	0.094302733	#41AE76
35.45	74.78	paki025	0.09432066	#41AE76
46.84	7.76	swit325	0.094492757	#41AE76
46.4	7.43	swit169w	0.094557073	#41AE76
61.7	-116.95	cana295	0.094709319	#41AE76
36.3	-92.2	ar060	0.094726004	#41AE76
35.67	-82.38	tn027	0.094925113	#41AE76
46.52	7.4	swit166w	0.094962728	#41AE76
48.57	-119.15	wa011	0.095001907	#41AE76
46.56	6.22	swit287	0.09506956	#41AE76
-54.5	-67.8	arge055	0.09511008	#41AE76
47.17	7.25	swit211	0.095178976	#41AE76
46.87	6.56	swit291	0.095467443	#41AE76
55.93	-122.75	cana454	0.095484824	#41AE76
-42.32	172.12	newz070	0.095502789	#41AE76
34.15	-117.02	ca548	0.095695186	#41AE76
35.68	71.63	paki021	0.095778995	#41AE76
37.87	-119.98	ca665	0.095888459	#41AE76
53.17	-119.48	cana450	0.095969039	#41AE76
48.03	8.35	germ051w	0.096169922	#41AE76
67.9	20.1	swed330	0.096229675	#41AE76
31.72	-110.83	az544	0.096234884	#41AE76
39.57	-120.25	ca064	0.096340491	#41AE76
50.65	6.3167	germ174	0.096449959	#41AE76
31.72	-110.85	az504	0.096555543	#41AE76
37.2	34.47	turk042	0.096628514	#41AE76
37.38	30.6	turk019	0.096689467	#41AE76
35.43	-85.57	tn029	0.097016498	#41AE76
57.32	-93.03	cana279	0.09703719	#41AE76
42.02	-2.9	spai048	0.097047972	#41AE76
60.77	-137.55	cana3	0.097136042	#41AE76
66.75	123.42	russ203	0.097256831	#41AE76
32.35	-106.55	nm020	0.097466692	#41AE76
35.5	-82.63	nc022	0.097520597	#41AE76
47.1	7.48	swit361	0.097560973	#41AE76
52.59	-117.95	cana437	0.097733048	#41AE76
29.15	99.93	chin019	0.097799962	#41AE76
39.37	-105.13	co528	0.097811303	#41AE76
37.77	-119.77	ca573	0.097835035	#41AE76
31.93	-82.32	ga009	0.09788417	#41AE76
62.17	-119.13	cana044	0.097897237	#41AE76
68.2	19.8	swed332	0.097899505	#41AE76
-39.63	176.18	newz069	0.098383551	#41AE76
38.67	-122.27	ca663	0.098440452	#41AE76
34.12	-116.8	ca609	0.098456266	#41AE76
41.05	-86.7	in001	0.098821464	#41AE76
35.73	-82.33	nc001	0.098823265	#41AE76
27.5	87.88	nepa042	0.098841006	#41AE76
47.83	-123.03	wa086	0.098913181	#41AE76
37.2	-91.2	mo053	0.098983994	#41AE76
34.3	35.98	leba003	0.098985365	#41AE76
55.22	-104.53	cana206	0.099098294	#41AE76
37.9	-107.72	co552	0.099188884	#41AE76
60.55	-110.6	cana306	0.099337343	#41AE76
37.15	-91.14	mo061	0.099588753	#41AE76
41	-74.13	nj003	0.099695512	#41AE76
47.82	-123.15	wa031	0.099825009	#41AE76
49.28	-97.33	cana189	0.099940281	#41AE76
33.9	-109.17	az052	0.100127941	#41AE76
27.42	86.17	nepa014	0.100361452	#41AE76
60.55	-110.6	cana307	0.100380329	#41AE76
36.6	-93.82	mo018	0.100383879	#41AE76
67.23	-115.92	cana153	0.100427941	#41AE76
35.08	-105.65	nm118	0.100474563	#41AE76
42.93	-121.62	or056	0.100494465	#41AE76
38.03	-93.33	mo030	0.100598716	#41AE76
33.13	-116.6	ca601	0.100889286	#41AE76
47.25	7.53	swit165w	0.100997924	#41AE76
37.18	-91.04	mo067	0.101190779	#41AE76
-54.47	-67.72	arge046	0.10129704	#41AE76
60.03	-119.05	cana298	0.10147523	#41AE76
45.42	-68.07	me030	0.101475414	#41AE76
-53.2	-72.17	arge049	0.10149669	#41AE76
67.93	-162.3	ak031	0.101561392	#41AE76
49.65	-97.12	cana187	0.101583444	#41AE76
48.22	-90.9	mn006	0.101880437	#41AE76
33.8	-79.87	sc006	0.10190059	#41AE76
63.07	76.32	russ159w	0.102032942	#41AE76
46.1261	9.0092	swit259	0.102045408	#41AE76
38.93	-114.23	nv516	0.102081939	#41AE76
54.35	-6.85	brit043	0.102135374	#41AE76
49.33	-97.17	cana194	0.102172486	#41AE76
55.1	24.48	lith023	0.102179262	#41AE76
-40.82	-71.47	arge134	0.102302107	#41AE76
59.52	-139.7	ak18	0.102488156	#41AE76
35.55	-91.25	ar052	0.10257451	#41AE76
39.82	-114.62	nv049	0.102652061	#41AE76
59.2	18.7	swed302	0.102660302	#41AE76
31.22	-84.48	ga008	0.10270525	#41AE76
44.72	-86.08	mi015	0.102782102	#41AE76
61.85	93.4	russ174w	0.102868241	#41AE76
48.58	-120.17	wa043	0.103345684	#41AE76
56.37	23.27	lith015	0.103489977	#41AE76
44.13	-73.78	ny001	0.103497656	#41AE76
46.2981	7.8592	swit352	0.103505775	#41AE76
35.1	-95.63	ok016	0.103510159	#41AE76
42.25	-0.4167	spai066	0.103510742	#41AE76
48.95	11.93	germ061	0.103875382	#41AE76
56.92	-130.08	cana090	0.103946581	#41AE76
29.25	-103.3	tx001	0.103954737	#41AE76
37.1	-91.05	mo042	0.10398778	#41AE76
48.72	-120.65	wa080	0.104168372	#41AE76
48.77	-118.48	wa002	0.104283152	#41AE76
33.98	-116.75	ca539	0.104506857	#41AE76
35.62	-85.43	tn021	0.104685238	#41AE76
47.28	7.89	swit359	0.104766545	#41AE76
46.33	7.78	swit126	0.104798219	#41AE76
50.9667	7.7167	germ201	0.104830272	#41AE76
40.83	-91.37	ia004	0.10489533	#41AE76
42.17	-72.8	ma016	0.104975229	#41AE76
47.12	7.08	swit106	0.105030246	#41AE76
41.8167	-0.5	spai067	0.105133811	#41AE76
44.12	10.72	ital004	0.105192207	#41AE76
34.27	-117.33	ca537	0.105200263	#41AE76
37.15	-91.14	mo062	0.105289158	#41AE76
66.22	56.33	russ064w	0.105682275	#41AE76
51.35	-116.22	cana373	0.106267266	#41AE76
35.12	-5.1	morc012	0.106270413	#41AE76
48.75	-120.63	wa077	0.106450844	#41AE76
47.05	8.48	swit103	0.106515291	#41AE76
35.5	-82.63	nc021	0.106686452	#41AE76
59.12	-112.18	cana131	0.106964274	#41AE76
54.8	23.6	lith007	0.107016623	#41AE76
51.92	9.2	germ008	0.107059251	#41AE76
33.35	-116.85	ca611	0.107162347	#41AE76
45.68	-92.88	wi008	0.107284199	#41AE76
48.13	-121.63	wa034	0.107384169	#41AE76
37.07	-91.12	mo074	0.107573733	#41AE76
36.68	-110.53	az102	0.107880517	#41AE76
46.38	8.1	swit327	0.107931752	#41AE76
62.5	-114.35	cana285	0.108059763	#41AE76
46.3	7.72	swit256	0.108104696	#41AE76
60.25	-143.97	ak022	0.108266611	#41AE76
-39.62	176.12	newz068	0.10836375	#41AE76
49.87	-118.85	cana152	0.108496467	#41AE76
-7.25	111.83	indo001	0.108539896	#41AE76
47.65	-120.43	wa015	0.108798666	#41AE76
39.9	-84.4	oh003	0.10888037	#41AE76
44.98	-110.67	wy027	0.109025801	#41AE76
33.13	-116.6	ca600	0.109115217	#41AE76
37.63	-121.77	ca635	0.109122283	#41AE76
68.2	19.8	swed333	0.109618427	#41AE76
55.25	109.5	russ171w	0.109878526	#41AE76
-54.52	-67.42	arge022	0.10988659	#41AE76
46.83	-121.75	wa111	0.110269883	#41AE76
69.5	-127.83	cana319	0.110337115	#41AE76
49.28	19.08	pola024	0.110392094	#41AE76
33.18	-80.42	sc005	0.11043692	#41AE76
39.38	-123.8	ca673	0.11055641	#41AE76
44.93	-85.85	mi011	0.110626619	#41AE76
52.69	-118.05	cana436	0.110696503	#41AE76
48.35	-121.75	wa041	0.110725051	#41AE76
69.2	161.43	russ199	0.110800635	#41AE76
50.57	6.35	germ183	0.111834498	#41AE76
47.85	7.78	germ054w	0.111852384	#41AE76
46.2	7.15	swit311	0.111853601	#41AE76
35.32	-111.72	az535	0.111893455	#41AE76
31.2	77.23	indi016	0.112769326	#41AE76
50.6667	7.2333	germ164	0.11280614	#41AE76
32.35	-81.22	ga003	0.113016348	#41AE76
32.38	-5.6	morc003	0.113268847	#41AE76
-42.6	146.34	ausl032	0.113452591	#41AE76
-25.12	-65.55	arge045	0.113522631	#41AE76
-18.67	26.68	zimb001	0.114346387	#41AE76
47.38	8.11	swit253	0.114544238	#41AE76
47.95	-123.25	wa020	0.114868706	#41AE76
53.33	-120.67	cana094	0.114914364	#41AE76
63.43	43.55	russ043w	0.115011285	#41AE76
35.62	-85.43	tn020	0.115280701	#41AE76
-39.35	175.48	newz011	0.115625236	#41AE76
49.63	-121.1	cana241	0.116817996	#41AE76
38.95	-114.22	nv500	0.117057329	#41AE76
49.67	-93.77	cana249	0.117414776	#41AE76
51.15	8.98	germ159	0.118246685	#41AE76
35.35	-83.92	nc012	0.11829488	#41AE76
35.7	-83.35	tn017	0.118432876	#41AE76
-39.23	175.43	newz074	0.118624925	#41AE76
48.73	-120.65	wa073	0.118675753	#41AE76
44.67	-69.4	me031	0.118944678	#41AE76
37.12	-91.2	mo040	0.119348429	#41AE76
69.5	-127.83	cana321	0.119527737	#41AE76
40	-121	ca682	0.119782239	#41AE76
67.82	60.02	russ237	0.120234513	#00441B
41.77	-74.18	ny027	0.120480867	#00441B
58.9	16.63	swed310	0.121045707	#00441B
40.4	-105.63	co536	0.121340067	#00441B
38.6	-107.58	co605	0.121504865	#00441B
46.17	-121.5	wa107	0.12178019	#00441B
-41.27	172.6	newz065	0.121890624	#00441B
-18.33	27.67	zimb002	0.122599514	#00441B
48.7	-120.65	wa070	0.122633279	#00441B
33.38	-109.37	az043	0.123320141	#00441B
46.53	9.9	swit316	0.12352523	#00441B
53.75	-121.52	cana455	0.123674863	#00441B
37.14	-91.08	mo064	0.124293933	#00441B
37.78	-77.1	va030	0.125072952	#00441B
39.38	-2.63	spai054	0.12521918	#00441B
-39.63	176.1	newz064	0.125345424	#00441B
48.68	-120.65	wa076	0.125437595	#00441B
67.08	-157.92	ak110	0.127665033	#00441B
62.28	-145.37	ak15	0.128203876	#00441B
55.43	-123.03	cana442	0.129281912	#00441B
46.43	8.87	swit171w	0.129571744	#00441B
-39.23	175.43	newz072	0.130233749	#00441B
38.3	-105.28	co530	0.130625009	#00441B
45	-93.57	mn018	0.130989488	#00441B
37.01	-91.2	mo070	0.131086085	#00441B
68.65	58.37	russ208	0.132768942	#00441B
45.4	-78.6	cana148	0.133420404	#00441B
-40.08	176	newz076	0.134947456	#00441B
61.13	-142.07	ak097	0.135300808	#00441B
56	-61	cana309	0.136228974	#00441B
-43.05	171.68	newz023	0.136547667	#00441B
39.38	-2.63	spai055	0.136938712	#00441B
40.78	-4	spai019	0.137198743	#00441B
36.85	-112.02	az563	0.137918646	#00441B
34.07	-110.62	az077	0.138392127	#00441B
69.02	83.67	russ238	0.140694598	#00441B
55.7	-106.43	cana202	0.143514938	#00441B
47.2	-68.8	me028	0.143682825	#00441B
-39.23	175.43	newz073	0.145592878	#00441B
46.88	-87.9	mi022	0.146185658	#00441B
48.12	-118.78	wa008	0.153989303	#00441B
35.27	-111.75	az521	0.154394785	#00441B
51.4333	8.1167	germ212	0.158665832	#00441B
39.28	-1.35	spai059	0.161036519	#00441B
37.88	-83.68	ky006	0.165788977	#00441B
35.03	-4.83	morc002	0.173569187	#00441B
35.7	-83.35	tn013	NA	
